Latitude (decimal degrees):	50.888
Longitude (decimal degrees):	20.608
Elevation (m):	278
Radiation database:	PVGIS-SARAH2


Slope: 42 deg. (optimum)
Azimuth: -7 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200101:0010,0.0,0.0,0.0,0.0,2.24,5.66,0.0
20200101:0110,0.0,0.0,0.0,0.0,1.75,5.31,0.0
20200101:0210,0.0,0.0,0.0,0.0,1.44,4.83,0.0
20200101:0310,0.0,0.0,0.0,0.0,0.81,4.41,0.0
20200101:0410,0.0,0.0,0.0,0.0,0.58,4.21,0.0
20200101:0510,0.0,0.0,0.0,0.0,0.45,4.0,0.0
20200101:0610,0.0,0.0,0.0,0.0,0.44,3.86,0.0
20200101:0710,0.0,8.71,0.26,2.87,-0.59,3.72,0.0
20200101:0810,58.01,72.1,2.03,9.05,0.0,3.79,0.0
20200101:0910,320.59,150.12,4.73,13.48,0.55,4.21,0.0
20200101:1010,0.0,57.47,1.7,15.81,1.03,4.28,0.0
20200101:1110,48.59,118.22,3.55,15.81,1.48,4.34,0.0
20200101:1210,359.1,141.36,4.99,13.49,1.71,4.55,0.0
20200101:1310,128.47,88.95,2.55,9.06,1.74,4.69,0.0
20200101:1410,60.14,17.93,0.57,2.88,1.6,4.55,0.0
20200101:1510,0.0,0.0,0.0,0.0,1.23,3.93,0.0
20200101:1610,0.0,0.0,0.0,0.0,1.07,4.21,0.0
20200101:1710,0.0,0.0,0.0,0.0,1.02,4.21,0.0
20200101:1810,0.0,0.0,0.0,0.0,0.71,4.14,0.0
20200101:1910,0.0,0.0,0.0,0.0,0.22,4.07,0.0
20200101:2010,0.0,0.0,0.0,0.0,-0.21,3.79,0.0
20200101:2110,0.0,0.0,0.0,0.0,-0.51,3.72,0.0
20200101:2210,0.0,0.0,0.0,0.0,-0.74,3.79,0.0
20200101:2310,0.0,0.0,0.0,0.0,-1.03,3.86,0.0
20200102:0010,0.0,0.0,0.0,0.0,-1.13,3.93,0.0
20200102:0110,0.0,0.0,0.0,0.0,-1.42,3.93,0.0
20200102:0210,0.0,0.0,0.0,0.0,-1.61,3.79,0.0
20200102:0310,0.0,0.0,0.0,0.0,-1.72,3.66,0.0
20200102:0410,0.0,0.0,0.0,0.0,-2.01,3.38,0.0
20200102:0510,0.0,0.0,0.0,0.0,-2.07,3.31,0.0
20200102:0610,0.0,0.0,0.0,0.0,-1.9,3.38,0.0
20200102:0710,43.38,17.93,0.51,2.89,-1.65,3.52,0.0
20200102:0810,128.8,93.85,2.52,9.09,-0.5,3.66,0.0
20200102:0910,154.52,137.06,3.98,13.54,1.31,3.79,0.0
20200102:1010,355.97,177.63,5.84,15.88,3.04,3.59,0.0
20200102:1110,241.91,169.35,5.27,15.9,4.17,3.66,0.0
20200102:1210,76.5,114.72,3.42,13.6,4.82,3.86,0.0
20200102:1310,127.2,92.18,2.62,9.18,4.65,3.72,0.0
20200102:1410,107.53,21.73,0.72,3.01,3.69,3.59,0.0
20200102:1510,0.0,0.0,0.0,0.0,2.26,3.45,0.0
20200102:1610,0.0,0.0,0.0,0.0,1.29,3.24,0.0
20200102:1710,0.0,0.0,0.0,0.0,0.56,2.97,0.0
20200102:1810,0.0,0.0,0.0,0.0,0.01,2.76,0.0
20200102:1910,0.0,0.0,0.0,0.0,-0.34,2.83,0.0
20200102:2010,0.0,0.0,0.0,0.0,-0.52,2.69,0.0
20200102:2110,0.0,0.0,0.0,0.0,-0.65,2.76,0.0
20200102:2210,0.0,0.0,0.0,0.0,-0.63,2.97,0.0
20200102:2310,0.0,0.0,0.0,0.0,-0.36,3.17,0.0
20200103:0010,0.0,0.0,0.0,0.0,0.09,3.38,0.0
20200103:0110,0.0,0.0,0.0,0.0,0.37,3.45,0.0
20200103:0210,0.0,0.0,0.0,0.0,0.41,3.52,0.0
20200103:0310,0.0,0.0,0.0,0.0,0.3,3.59,0.0
20200103:0410,0.0,0.0,0.0,0.0,0.07,3.66,0.0
20200103:0510,0.0,0.0,0.0,0.0,-0.22,3.59,0.0
20200103:0610,0.0,0.0,0.0,0.0,-0.59,3.45,0.0
20200103:0710,96.5,22.81,0.64,2.92,-0.5,3.86,0.0
20200103:0810,366.68,105.58,3.34,9.13,0.19,3.79,0.0
20200103:0910,536.77,126.68,5.55,13.6,1.43,3.38,0.0
20200103:1010,601.06,133.53,6.68,15.97,2.58,4.0,0.0
20200103:1110,610.93,123.6,6.76,16.0,3.43,4.21,0.0
20200103:1210,570.24,98.13,5.78,13.71,3.93,3.93,0.0
20200103:1310,404.33,80.8,3.62,9.3,3.87,4.34,0.0
20200103:1410,135.36,23.92,0.82,3.14,2.98,4.21,0.0
20200103:1510,0.0,0.0,0.0,0.0,1.78,4.07,0.0
20200103:1610,0.0,0.0,0.0,0.0,1.03,4.0,0.0
20200103:1710,0.0,0.0,0.0,0.0,0.51,4.21,0.0
20200103:1810,0.0,0.0,0.0,0.0,0.47,4.48,0.0
20200103:1910,0.0,0.0,0.0,0.0,0.04,4.9,0.0
20200103:2010,0.0,0.0,0.0,0.0,0.1,5.17,0.0
20200103:2110,0.0,0.0,0.0,0.0,0.39,5.24,0.0
20200103:2210,0.0,0.0,0.0,0.0,0.96,5.38,0.0
20200103:2310,0.0,0.0,0.0,0.0,1.56,5.45,0.0
20200104:0010,0.0,0.0,0.0,0.0,2.2,5.72,0.0
20200104:0110,0.0,0.0,0.0,0.0,2.84,6.0,0.0
20200104:0210,0.0,0.0,0.0,0.0,3.18,6.0,0.0
20200104:0310,0.0,0.0,0.0,0.0,3.29,6.14,0.0
20200104:0410,0.0,0.0,0.0,0.0,3.59,6.28,0.0
20200104:0510,0.0,0.0,0.0,0.0,3.9,6.28,0.0
20200104:0610,0.0,0.0,0.0,0.0,4.19,6.21,0.0
20200104:0710,10.58,13.97,0.41,2.96,3.85,6.21,0.0
20200104:0810,30.74,63.11,1.83,9.19,3.0,6.0,0.0
20200104:0910,0.0,22.64,0.67,13.67,2.55,5.72,0.0
20200104:1010,0.0,58.34,1.72,16.06,2.66,6.0,0.0
20200104:1110,23.95,105.58,3.16,16.11,2.58,6.28,0.0
20200104:1210,0.0,40.05,1.18,13.83,2.75,6.28,0.0
20200104:1310,105.65,87.16,2.52,9.44,2.82,5.66,0.0
20200104:1410,0.0,2.61,0.08,3.28,2.62,5.66,0.0
20200104:1510,0.0,0.0,0.0,0.0,2.36,5.66,0.0
20200104:1610,0.0,0.0,0.0,0.0,2.16,5.93,0.0
20200104:1710,0.0,0.0,0.0,0.0,1.54,6.07,0.0
20200104:1810,0.0,0.0,0.0,0.0,1.1,6.34,0.0
20200104:1910,0.0,0.0,0.0,0.0,1.01,7.03,0.0
20200104:2010,0.0,0.0,0.0,0.0,1.16,7.31,0.0
20200104:2110,0.0,0.0,0.0,0.0,0.63,7.1,0.0
20200104:2210,0.0,0.0,0.0,0.0,0.32,6.83,0.0
20200104:2310,0.0,0.0,0.0,0.0,0.53,7.1,0.0
20200105:0010,0.0,0.0,0.0,0.0,0.7,7.38,0.0
20200105:0110,0.0,0.0,0.0,0.0,0.59,7.24,0.0
20200105:0210,0.0,0.0,0.0,0.0,0.28,6.41,0.0
20200105:0310,0.0,0.0,0.0,0.0,-0.21,6.34,0.0
20200105:0410,0.0,0.0,0.0,0.0,-0.48,6.41,0.0
20200105:0510,0.0,0.0,0.0,0.0,-0.49,6.55,0.0
20200105:0610,0.0,0.0,0.0,0.0,-0.55,6.41,0.0
20200105:0710,20.83,15.84,0.46,3.0,-1.17,6.28,0.0
20200105:0810,87.25,83.7,2.31,9.25,-0.8,6.41,0.0
20200105:0910,155.71,136.58,4.01,13.75,-0.32,5.79,0.0
20200105:1010,3.05,84.17,2.49,16.16,0.33,7.86,0.0
20200105:1110,0.0,53.11,1.57,16.23,0.79,8.07,0.0
20200105:1210,3.13,66.72,1.98,13.96,1.11,7.24,0.0
20200105:1310,317.13,100.33,3.5,9.58,1.05,5.86,0.0
20200105:1410,154.95,27.09,0.95,3.42,0.54,5.1,0.0
20200105:1510,0.0,0.0,0.0,0.0,-0.41,4.28,0.0
20200105:1610,0.0,0.0,0.0,0.0,-0.8,4.07,0.0
20200105:1710,0.0,0.0,0.0,0.0,-1.4,3.72,0.0
20200105:1810,0.0,0.0,0.0,0.0,-1.87,3.38,0.0
20200105:1910,0.0,0.0,0.0,0.0,-2.52,3.17,0.0
20200105:2010,0.0,0.0,0.0,0.0,-2.85,2.76,0.0
20200105:2110,0.0,0.0,0.0,0.0,-3.34,2.48,0.0
20200105:2210,0.0,0.0,0.0,0.0,-3.71,2.34,0.0
20200105:2310,0.0,0.0,0.0,0.0,-4.06,2.21,0.0
20200106:0010,0.0,0.0,0.0,0.0,-4.12,2.28,0.0
20200106:0110,0.0,0.0,0.0,0.0,-4.22,1.93,0.0
20200106:0210,0.0,0.0,0.0,0.0,-4.36,1.86,0.0
20200106:0310,0.0,0.0,0.0,0.0,-4.1,2.07,0.0
20200106:0410,0.0,0.0,0.0,0.0,-3.63,2.34,0.0
20200106:0510,0.0,0.0,0.0,0.0,-3.1,2.55,0.0
20200106:0610,0.0,0.0,0.0,0.0,-2.83,2.62,0.0
20200106:0710,0.0,8.71,0.26,3.05,-2.1,2.9,0.0
20200106:0810,34.65,64.92,1.88,9.32,-1.5,2.76,0.0
20200106:0910,3.37,66.78,1.98,13.84,-0.88,2.97,0.0
20200106:1010,6.07,84.74,2.52,16.26,-0.17,3.1,0.0
20200106:1110,82.91,134.13,4.06,16.35,0.66,3.24,0.0
20200106:1210,55.86,106.77,3.21,14.1,0.86,2.97,0.0
20200106:1310,0.0,33.09,0.98,9.72,0.62,2.62,0.0
20200106:1410,56.83,23.44,0.72,3.57,0.39,2.69,0.0
20200106:1510,0.0,0.0,0.0,0.0,0.09,2.69,0.0
20200106:1610,0.0,0.0,0.0,0.0,0.01,2.62,0.0
20200106:1710,0.0,0.0,0.0,0.0,0.01,2.48,0.0
20200106:1810,0.0,0.0,0.0,0.0,0.0,2.34,0.0
20200106:1910,0.0,0.0,0.0,0.0,0.0,2.48,0.0
20200106:2010,0.0,0.0,0.0,0.0,-0.09,2.48,0.0
20200106:2110,0.0,0.0,0.0,0.0,-0.09,2.34,0.0
20200106:2210,0.0,0.0,0.0,0.0,-0.17,2.07,0.0
20200106:2310,0.0,0.0,0.0,0.0,-0.58,2.07,0.0
20200107:0010,0.0,0.0,0.0,0.0,-0.86,2.21,0.0
20200107:0110,0.0,0.0,0.0,0.0,-1.77,2.28,0.0
20200107:0210,0.0,0.0,0.0,0.0,-2.43,2.07,0.0
20200107:0310,0.0,0.0,0.0,0.0,-2.88,1.93,0.0
20200107:0410,0.0,0.0,0.0,0.0,-3.44,1.93,0.0
20200107:0510,0.0,0.0,0.0,0.0,-3.72,1.93,0.0
20200107:0610,0.0,0.0,0.0,0.0,-3.88,2.0,0.0
20200107:0710,60.22,21.87,0.62,3.11,-4.07,2.28,0.0
20200107:0810,305.08,110.94,3.26,9.39,-2.9,2.07,0.0
20200107:0910,515.29,134.03,5.63,13.94,-1.08,2.34,0.0
20200107:1010,579.87,144.51,6.81,16.38,0.26,2.62,0.0
20200107:1110,38.26,118.05,3.55,16.48,1.21,2.69,0.0
20200107:1210,0.0,60.08,1.77,14.24,1.69,2.55,0.0
20200107:1310,0.0,35.7,1.05,9.87,1.71,2.28,0.0
20200107:1410,0.0,5.22,0.15,3.73,0.77,2.07,0.0
20200107:1510,0.0,0.0,0.0,0.0,-0.67,2.48,0.0
20200107:1610,0.0,0.0,0.0,0.0,-1.42,2.48,0.0
20200107:1710,0.0,0.0,0.0,0.0,-1.83,2.55,0.0
20200107:1810,0.0,0.0,0.0,0.0,-1.93,2.62,0.0
20200107:1910,0.0,0.0,0.0,0.0,-1.74,2.55,0.0
20200107:2010,0.0,0.0,0.0,0.0,-1.57,2.48,0.0
20200107:2110,0.0,0.0,0.0,0.0,-0.57,2.41,0.0
20200107:2210,0.0,0.0,0.0,0.0,-0.12,2.48,0.0
20200107:2310,0.0,0.0,0.0,0.0,0.3,2.48,0.0
20200108:0010,0.0,0.0,0.0,0.0,0.46,2.55,0.0
20200108:0110,0.0,0.0,0.0,0.0,0.48,2.55,0.0
20200108:0210,0.0,0.0,0.0,0.0,0.55,2.69,0.0
20200108:0310,0.0,0.0,0.0,0.0,0.47,2.76,0.0
20200108:0410,0.0,0.0,0.0,0.0,0.66,2.69,0.0
20200108:0510,0.0,0.0,0.0,0.0,0.84,2.69,0.0
20200108:0610,0.0,0.0,0.0,0.0,0.98,2.83,0.0
20200108:0710,0.0,12.19,0.36,3.18,1.11,3.1,0.0
20200108:0810,25.56,63.58,1.85,9.47,1.48,3.1,0.0
20200108:0910,39.9,101.18,3.01,14.04,2.18,3.03,0.0
20200108:1010,33.03,114.02,3.42,16.5,3.08,3.52,0.0
20200108:1110,111.15,147.21,4.47,16.62,3.9,4.0,0.0
20200108:1210,146.68,136.35,4.16,14.39,4.4,4.55,0.0
20200108:1310,338.28,98.88,3.7,10.03,4.17,4.28,0.0
20200108:1410,98.87,30.59,0.95,3.89,3.68,4.34,0.0
20200108:1510,0.0,0.0,0.0,0.0,2.61,4.28,0.0
20200108:1610,0.0,0.0,0.0,0.0,2.25,4.28,0.0
20200108:1710,0.0,0.0,0.0,0.0,2.21,4.21,0.0
20200108:1810,0.0,0.0,0.0,0.0,2.24,4.28,0.0
20200108:1910,0.0,0.0,0.0,0.0,1.63,4.28,0.0
20200108:2010,0.0,0.0,0.0,0.0,2.0,4.14,0.0
20200108:2110,0.0,0.0,0.0,0.0,2.3,4.07,0.0
20200108:2210,0.0,0.0,0.0,0.0,2.54,4.0,0.0
20200108:2310,0.0,0.0,0.0,0.0,2.75,3.93,0.0
20200109:0010,0.0,0.0,0.0,0.0,2.92,3.72,0.0
20200109:0110,0.0,0.0,0.0,0.0,3.08,3.59,0.0
20200109:0210,0.0,0.0,0.0,0.0,3.17,3.52,0.0
20200109:0310,0.0,0.0,0.0,0.0,3.2,3.38,0.0
20200109:0410,0.0,0.0,0.0,0.0,3.22,3.24,0.0
20200109:0510,0.0,0.0,0.0,0.0,3.25,3.1,0.0
20200109:0610,0.0,0.0,0.0,0.0,3.27,2.9,0.0
20200109:0710,0.0,2.61,0.08,3.25,3.4,3.03,0.0
20200109:0810,0.0,21.77,0.64,9.56,3.5,2.97,0.0
20200109:0910,6.6,71.76,2.13,14.15,3.68,2.9,0.0
20200109:1010,2.98,82.39,2.44,16.63,3.86,2.55,0.0
20200109:1110,0.0,66.18,1.95,16.77,4.17,2.76,0.0
20200109:1210,54.56,107.95,3.26,14.55,4.46,3.31,0.0
20200109:1310,3.55,49.41,1.47,10.19,4.36,2.48,0.0
20200109:1410,0.0,11.32,0.33,4.06,4.25,2.62,0.0
20200109:1510,0.0,0.0,0.0,0.0,4.09,2.83,0.0
20200109:1610,0.0,0.0,0.0,0.0,3.78,3.03,0.0
20200109:1710,0.0,0.0,0.0,0.0,3.61,3.17,0.0
20200109:1810,0.0,0.0,0.0,0.0,3.39,3.31,0.0
20200109:1910,0.0,0.0,0.0,0.0,3.46,3.38,0.0
20200109:2010,0.0,0.0,0.0,0.0,3.37,3.45,0.0
20200109:2110,0.0,0.0,0.0,0.0,3.42,3.52,0.0
20200109:2210,0.0,0.0,0.0,0.0,3.5,3.59,0.0
20200109:2310,0.0,0.0,0.0,0.0,3.63,3.66,0.0
20200110:0010,0.0,0.0,0.0,0.0,3.45,3.59,0.0
20200110:0110,0.0,0.0,0.0,0.0,3.44,3.52,0.0
20200110:0210,0.0,0.0,0.0,0.0,3.53,3.52,0.0
20200110:0310,0.0,0.0,0.0,0.0,3.66,3.66,0.0
20200110:0410,0.0,0.0,0.0,0.0,3.56,3.72,0.0
20200110:0510,0.0,0.0,0.0,0.0,3.08,3.66,0.0
20200110:0610,0.0,0.0,0.0,0.0,2.87,3.52,0.0
20200110:0710,56.26,22.62,0.64,3.32,3.95,3.72,0.0
20200110:0810,33.46,66.28,1.93,9.66,4.21,3.93,0.0
20200110:0910,127.88,129.04,3.86,14.26,4.51,4.0,0.0
20200110:1010,5.93,87.32,2.6,16.76,4.85,3.59,0.0
20200110:1110,8.66,93.12,2.78,16.92,5.37,3.86,0.0
20200110:1210,3.01,71.06,2.11,14.71,5.93,4.0,0.0
20200110:1310,7.02,51.8,1.54,10.36,6.3,3.79,0.0
20200110:1410,6.12,18.05,0.54,4.23,6.12,4.41,0.0
20200110:1510,0.0,0.0,0.0,0.0,5.73,4.28,0.0
20200110:1610,0.0,0.0,0.0,0.0,5.0,4.14,0.0
20200110:1710,0.0,0.0,0.0,0.0,4.72,4.07,0.0
20200110:1810,0.0,0.0,0.0,0.0,4.09,4.28,0.0
20200110:1910,0.0,0.0,0.0,0.0,4.19,4.76,0.0
20200110:2010,0.0,0.0,0.0,0.0,4.47,4.83,0.0
20200110:2110,0.0,0.0,0.0,0.0,4.61,4.69,0.0
20200110:2210,0.0,0.0,0.0,0.0,4.2,4.48,0.0
20200110:2310,0.0,0.0,0.0,0.0,3.37,4.41,0.0
20200111:0010,0.0,0.0,0.0,0.0,2.98,4.41,0.0
20200111:0110,0.0,0.0,0.0,0.0,3.03,4.55,0.0
20200111:0210,0.0,0.0,0.0,0.0,3.62,4.83,0.0
20200111:0310,0.0,0.0,0.0,0.0,4.5,5.1,0.0
20200111:0410,0.0,0.0,0.0,0.0,4.83,5.17,0.0
20200111:0510,0.0,0.0,0.0,0.0,5.14,5.38,0.0
20200111:0610,0.0,0.0,0.0,0.0,5.15,5.38,0.0
20200111:0710,9.14,14.76,0.44,3.41,4.9,5.79,0.0
20200111:0810,4.14,49.57,1.47,9.76,4.83,5.66,0.0
20200111:0910,6.51,77.03,2.29,14.39,4.75,5.72,0.0
20200111:1010,0.0,79.24,2.34,16.91,4.65,5.66,0.0
20200111:1110,0.0,45.28,1.34,17.08,4.61,5.52,0.0
20200111:1210,0.0,55.73,1.65,14.88,4.44,5.1,0.0
20200111:1310,0.0,41.8,1.23,10.54,4.32,4.83,0.0
20200111:1410,0.0,7.84,0.23,4.4,4.07,4.41,0.0
20200111:1510,0.0,0.0,0.0,0.0,3.75,3.86,0.0
20200111:1610,0.0,0.0,0.0,0.0,3.5,3.45,0.0
20200111:1710,0.0,0.0,0.0,0.0,3.24,3.1,0.0
20200111:1810,0.0,0.0,0.0,0.0,3.1,2.62,0.0
20200111:1910,0.0,0.0,0.0,0.0,2.97,2.14,0.0
20200111:2010,0.0,0.0,0.0,0.0,2.99,1.79,0.0
20200111:2110,0.0,0.0,0.0,0.0,2.82,1.79,0.0
20200111:2210,0.0,0.0,0.0,0.0,2.72,2.14,0.0
20200111:2310,0.0,0.0,0.0,0.0,2.71,2.55,0.0
20200112:0010,0.0,0.0,0.0,0.0,2.77,2.48,0.0
20200112:0110,0.0,0.0,0.0,0.0,2.54,2.21,0.0
20200112:0210,0.0,0.0,0.0,0.0,2.28,2.34,0.0
20200112:0310,0.0,0.0,0.0,0.0,1.84,2.69,0.0
20200112:0410,0.0,0.0,0.0,0.0,1.46,2.9,0.0
20200112:0510,0.0,0.0,0.0,0.0,1.17,3.1,0.0
20200112:0610,0.0,0.0,0.0,0.0,0.63,3.38,0.0
20200112:0710,0.0,6.97,0.21,3.5,-0.04,3.52,0.0
20200112:0810,282.65,114.17,3.37,9.87,0.1,3.45,0.0
20200112:0910,529.62,132.27,5.89,14.52,0.85,3.59,0.0
20200112:1010,608.16,140.27,7.17,17.06,1.96,4.07,0.0
20200112:1110,509.17,158.74,6.89,17.24,3.17,4.48,0.0
20200112:1210,407.57,146.01,5.73,15.06,4.14,4.55,0.0
20200112:1310,269.83,109.86,3.7,10.72,4.61,4.21,0.0
20200112:1410,62.71,34.65,1.03,4.59,4.26,4.21,0.0
20200112:1510,0.0,0.0,0.0,0.0,3.39,4.41,0.0
20200112:1610,0.0,0.0,0.0,0.0,2.79,4.62,0.0
20200112:1710,0.0,0.0,0.0,0.0,2.47,4.83,0.0
20200112:1810,0.0,0.0,0.0,0.0,2.18,5.1,0.0
20200112:1910,0.0,0.0,0.0,0.0,2.17,5.24,0.0
20200112:2010,0.0,0.0,0.0,0.0,2.02,5.24,0.0
20200112:2110,0.0,0.0,0.0,0.0,1.87,5.17,0.0
20200112:2210,0.0,0.0,0.0,0.0,1.75,5.17,0.0
20200112:2310,0.0,0.0,0.0,0.0,1.6,5.24,0.0
20200113:0010,0.0,0.0,0.0,0.0,1.52,5.31,0.0
20200113:0110,0.0,0.0,0.0,0.0,1.29,5.24,0.0
20200113:0210,0.0,0.0,0.0,0.0,1.25,5.03,0.0
20200113:0310,0.0,0.0,0.0,0.0,1.89,4.9,0.0
20200113:0410,0.0,0.0,0.0,0.0,2.36,4.76,0.0
20200113:0510,0.0,0.0,0.0,0.0,2.53,4.62,0.0
20200113:0610,0.0,0.0,0.0,0.0,2.52,4.34,0.0
20200113:0710,43.27,23.41,0.67,3.6,2.74,4.28,0.0
20200113:0810,141.79,101.46,2.83,9.99,3.08,4.21,0.0
20200113:0910,64.07,116.42,3.47,14.66,3.44,3.79,0.0
20200113:1010,0.0,67.92,2.01,17.21,3.8,4.0,0.0
20200113:1110,84.69,144.29,4.4,17.41,4.2,3.93,0.0
20200113:1210,17.56,96.16,2.88,15.24,4.42,3.45,0.0
20200113:1310,23.58,70.61,2.11,10.91,4.59,2.9,0.0
20200113:1410,22.02,27.55,0.82,4.78,4.44,2.55,0.0
20200113:1510,0.0,0.0,0.0,0.0,3.92,2.28,0.0
20200113:1610,0.0,0.0,0.0,0.0,3.43,2.34,0.0
20200113:1710,0.0,0.0,0.0,0.0,3.01,2.48,0.0
20200113:1810,0.0,0.0,0.0,0.0,2.4,2.55,0.0
20200113:1910,0.0,0.0,0.0,0.0,2.28,2.55,0.0
20200113:2010,0.0,0.0,0.0,0.0,1.77,2.48,0.0
20200113:2110,0.0,0.0,0.0,0.0,1.05,2.28,0.0
20200113:2210,0.0,0.0,0.0,0.0,0.53,2.07,0.0
20200113:2310,0.0,0.0,0.0,0.0,-0.02,2.07,0.0
20200114:0010,0.0,0.0,0.0,0.0,-0.59,2.07,0.0
20200114:0110,0.0,0.0,0.0,0.0,-0.99,2.14,0.0
20200114:0210,0.0,0.0,0.0,0.0,-1.14,2.07,0.0
20200114:0310,0.0,0.0,0.0,0.0,-1.71,2.07,0.0
20200114:0410,0.0,0.0,0.0,0.0,-1.93,2.0,0.0
20200114:0510,0.0,0.0,0.0,0.0,-1.76,2.14,0.0
20200114:0610,0.0,0.0,0.0,0.0,-1.61,2.41,0.0
20200114:0710,126.11,33.17,0.93,3.71,-1.69,2.48,0.0
20200114:0810,440.52,100.23,3.93,10.12,-0.8,2.07,0.0
20200114:0910,549.54,131.15,6.09,14.8,0.57,2.34,0.0
20200114:1010,619.37,139.86,7.35,17.38,1.94,2.97,0.0
20200114:1110,621.85,134.51,7.48,17.59,2.6,3.1,0.0
20200114:1210,278.34,158.0,5.3,15.43,2.94,3.31,0.0
20200114:1310,96.37,98.03,2.93,11.1,3.21,3.72,0.0
20200114:1410,10.63,24.06,0.72,4.97,2.88,3.17,0.0
20200114:1510,0.0,0.0,0.0,0.0,2.09,3.03,0.0
20200114:1610,0.0,0.0,0.0,0.0,1.42,3.1,0.0
20200114:1710,0.0,0.0,0.0,0.0,0.73,3.31,0.0
20200114:1810,0.0,0.0,0.0,0.0,0.0,3.38,0.0
20200114:1910,0.0,0.0,0.0,0.0,-0.12,3.45,0.0
20200114:2010,0.0,0.0,0.0,0.0,-0.38,3.66,0.0
20200114:2110,0.0,0.0,0.0,0.0,-0.42,3.72,0.0
20200114:2210,0.0,0.0,0.0,0.0,-0.38,3.59,0.0
20200114:2310,0.0,0.0,0.0,0.0,-0.48,3.72,0.0
20200115:0010,0.0,0.0,0.0,0.0,-0.46,3.86,0.0
20200115:0110,0.0,0.0,0.0,0.0,-0.44,3.79,0.0
20200115:0210,0.0,0.0,0.0,0.0,-0.43,3.66,0.0
20200115:0310,0.0,0.0,0.0,0.0,-0.6,3.52,0.0
20200115:0410,0.0,0.0,0.0,0.0,-1.01,3.45,0.0
20200115:0510,0.0,0.0,0.0,0.0,-1.22,3.38,0.0
20200115:0610,0.0,0.0,0.0,0.0,-1.22,3.31,0.0
20200115:0710,73.45,29.5,0.82,3.82,-0.47,3.52,0.0
20200115:0810,308.65,111.18,3.52,10.25,0.42,3.17,0.0
20200115:0910,588.87,109.96,6.14,14.95,1.95,3.24,0.0
20200115:1010,608.86,131.87,7.22,17.55,3.5,3.52,0.0
20200115:1110,427.93,169.45,6.66,17.78,4.6,3.66,0.0
20200115:1210,462.38,133.99,6.07,15.62,5.17,3.59,0.0
20200115:1310,422.72,84.66,4.37,11.3,5.26,3.31,0.0
20200115:1410,164.46,44.36,1.49,5.17,4.57,3.03,0.0
20200115:1510,0.0,0.0,0.0,0.0,2.89,2.97,0.0
20200115:1610,0.0,0.0,0.0,0.0,1.6,2.97,0.0
20200115:1710,0.0,0.0,0.0,0.0,0.78,2.9,0.0
20200115:1810,0.0,0.0,0.0,0.0,0.07,2.76,0.0
20200115:1910,0.0,0.0,0.0,0.0,-0.21,2.48,0.0
20200115:2010,0.0,0.0,0.0,0.0,-0.69,2.55,0.0
20200115:2110,0.0,0.0,0.0,0.0,-0.97,2.62,0.0
20200115:2210,0.0,0.0,0.0,0.0,-0.84,2.83,0.0
20200115:2310,0.0,0.0,0.0,0.0,-0.43,3.31,0.0
20200116:0010,0.0,0.0,0.0,0.0,0.31,3.79,0.0
20200116:0110,0.0,0.0,0.0,0.0,0.8,4.14,0.0
20200116:0210,0.0,0.0,0.0,0.0,1.1,4.28,0.0
20200116:0310,0.0,0.0,0.0,0.0,1.29,4.07,0.0
20200116:0410,0.0,0.0,0.0,0.0,1.19,3.93,0.0
20200116:0510,0.0,0.0,0.0,0.0,0.59,3.66,0.0
20200116:0610,0.0,0.0,0.0,0.0,-0.08,3.31,0.0
20200116:0710,79.17,30.21,0.85,3.94,0.15,3.38,0.0
20200116:0810,218.87,112.21,3.26,10.39,1.23,3.1,0.0
20200116:0910,0.0,57.47,1.7,15.11,2.73,2.97,0.0
20200116:1010,0.0,46.15,1.36,17.73,3.86,2.83,0.0
20200116:1110,526.42,155.52,7.17,17.97,4.99,2.97,0.0
20200116:1210,275.89,157.02,5.35,15.83,5.88,2.9,0.0
20200116:1310,368.33,102.25,4.32,11.5,6.35,2.62,0.0
20200116:1410,164.02,47.59,1.57,5.37,5.84,2.0,0.0
20200116:1510,0.0,0.0,0.0,0.0,4.33,2.34,0.0
20200116:1610,0.0,0.0,0.0,0.0,2.8,2.41,0.0
20200116:1710,0.0,0.0,0.0,0.0,1.7,2.28,0.0
20200116:1810,0.0,0.0,0.0,0.0,0.62,1.93,0.0
20200116:1910,0.0,0.0,0.0,0.0,-0.07,1.31,0.0
20200116:2010,0.0,0.0,0.0,0.0,0.81,0.9,0.0
20200116:2110,0.0,0.0,0.0,0.0,0.61,0.28,0.0
20200116:2210,0.0,0.0,0.0,0.0,0.35,0.55,0.0
20200116:2310,0.0,0.0,0.0,0.0,-0.34,1.03,0.0
20200117:0010,0.0,0.0,0.0,0.0,-1.98,1.59,0.0
20200117:0110,0.0,0.0,0.0,0.0,-3.04,2.07,0.0
20200117:0210,0.0,0.0,0.0,0.0,-3.02,2.14,0.0
20200117:0310,0.0,0.0,0.0,0.0,-2.22,2.28,0.0
20200117:0410,0.0,0.0,0.0,0.0,-1.44,2.41,0.0
20200117:0510,0.0,0.0,0.0,0.0,-1.13,2.48,0.0
20200117:0610,0.0,0.0,0.0,0.0,-1.05,2.69,0.0
20200117:0710,53.72,29.26,0.82,4.07,-1.04,3.31,0.0
