Latitude (decimal degrees):	52.238
Longitude (decimal degrees):	20.998
Elevation (m):	114
Radiation database:	PVGIS-SARAH2


Slope: 41 deg. (optimum)
Azimuth: -8 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200101:0010,0.0,0.0,0.0,0.0,2.49,4.41,0.0
20200101:0110,0.0,0.0,0.0,0.0,2.04,3.93,0.0
20200101:0210,0.0,0.0,0.0,0.0,1.51,3.59,0.0
20200101:0310,0.0,0.0,0.0,0.0,0.98,3.38,0.0
20200101:0410,0.0,0.0,0.0,0.0,0.36,3.1,0.0
20200101:0510,0.0,0.0,0.0,0.0,-0.3,2.83,0.0
20200101:0610,0.0,0.0,0.0,0.0,-0.78,2.76,0.0
20200101:0710,0.0,0.0,0.0,0.0,-0.64,2.9,0.0
20200101:0810,0.0,8.74,0.25,8.08,-0.12,2.76,0.0
20200101:0910,3.71,62.79,1.8,12.31,0.86,3.38,0.0
20200101:1010,0.0,59.45,1.7,14.5,1.55,3.79,0.0
20200101:1110,0.0,60.32,1.73,14.44,1.73,3.86,0.0
20200101:1210,0.0,27.1,0.78,12.14,1.69,4.21,0.0
20200101:1310,0.0,7.87,0.23,7.81,1.37,4.28,0.0
20200101:1410,0.0,0.0,0.0,0.0,1.11,4.55,0.0
20200101:1510,0.0,0.0,0.0,0.0,0.93,4.55,0.0
20200101:1610,0.0,0.0,0.0,0.0,1.03,3.86,0.0
20200101:1710,0.0,0.0,0.0,0.0,1.19,3.86,0.0
20200101:1810,0.0,0.0,0.0,0.0,1.25,3.79,0.0
20200101:1910,0.0,0.0,0.0,0.0,1.46,3.72,0.0
20200101:2010,0.0,0.0,0.0,0.0,1.4,3.72,0.0
20200101:2110,0.0,0.0,0.0,0.0,1.15,3.59,0.0
20200101:2210,0.0,0.0,0.0,0.0,0.47,3.45,0.0
20200101:2310,0.0,0.0,0.0,0.0,0.16,3.52,0.0
20200102:0010,0.0,0.0,0.0,0.0,0.01,3.66,0.0
20200102:0110,0.0,0.0,0.0,0.0,-0.16,3.79,0.0
20200102:0210,0.0,0.0,0.0,0.0,-0.25,3.59,0.0
20200102:0310,0.0,0.0,0.0,0.0,-0.65,3.38,0.0
20200102:0410,0.0,0.0,0.0,0.0,-0.89,3.38,0.0
20200102:0510,0.0,0.0,0.0,0.0,-1.06,3.45,0.0
20200102:0610,0.0,0.0,0.0,0.0,-0.97,3.45,0.0
20200102:0710,0.0,0.0,0.0,0.0,-0.67,3.66,0.0
20200102:0810,98.37,77.93,2.0,8.12,-0.04,3.93,0.0
20200102:0910,184.66,131.63,3.65,12.37,0.97,4.14,0.0
20200102:1010,184.43,150.36,4.33,14.57,2.17,3.72,0.0
20200102:1110,41.69,106.36,3.08,14.53,3.2,3.59,0.0
20200102:1210,23.79,79.71,2.3,12.25,3.83,4.14,0.0
20200102:1310,105.64,77.08,2.08,7.92,4.0,3.72,0.0
20200102:1410,0.0,0.0,0.0,0.0,3.3,3.45,0.0
20200102:1510,0.0,0.0,0.0,0.0,2.19,3.31,0.0
20200102:1610,0.0,0.0,0.0,0.0,1.45,3.17,0.0
20200102:1710,0.0,0.0,0.0,0.0,0.9,3.03,0.0
20200102:1810,0.0,0.0,0.0,0.0,0.52,2.97,0.0
20200102:1910,0.0,0.0,0.0,0.0,0.57,2.97,0.0
20200102:2010,0.0,0.0,0.0,0.0,0.32,2.83,0.0
20200102:2110,0.0,0.0,0.0,0.0,0.01,2.69,0.0
20200102:2210,0.0,0.0,0.0,0.0,-0.32,2.62,0.0
20200102:2310,0.0,0.0,0.0,0.0,-0.64,2.62,0.0
20200103:0010,0.0,0.0,0.0,0.0,-0.81,2.69,0.0
20200103:0110,0.0,0.0,0.0,0.0,-0.76,2.83,0.0
20200103:0210,0.0,0.0,0.0,0.0,-0.82,2.97,0.0
20200103:0310,0.0,0.0,0.0,0.0,-0.93,3.03,0.0
20200103:0410,0.0,0.0,0.0,0.0,-1.04,3.1,0.0
20200103:0510,0.0,0.0,0.0,0.0,-1.16,3.1,0.0
20200103:0610,0.0,0.0,0.0,0.0,-1.21,3.1,0.0
20200103:0710,0.0,0.0,0.0,0.0,-1.01,3.31,0.0
20200103:0810,312.87,99.44,2.73,8.17,-0.51,3.24,0.0
20200103:0910,22.05,78.4,2.25,12.44,0.67,2.97,0.0
20200103:1010,0.0,54.2,1.55,14.66,1.83,3.31,0.0
20200103:1110,0.0,44.59,1.28,14.63,2.62,3.1,0.0
20200103:1210,0.0,55.95,1.6,12.36,3.21,3.72,0.0
20200103:1310,16.7,48.19,1.38,8.05,3.66,3.59,0.0
20200103:1410,0.0,0.0,0.0,0.0,3.26,3.45,0.0
20200103:1510,0.0,0.0,0.0,0.0,2.61,3.52,0.0
20200103:1610,0.0,0.0,0.0,0.0,2.37,3.66,0.0
20200103:1710,0.0,0.0,0.0,0.0,2.43,3.86,0.0
20200103:1810,0.0,0.0,0.0,0.0,2.69,4.14,0.0
20200103:1910,0.0,0.0,0.0,0.0,2.66,4.41,0.0
20200103:2010,0.0,0.0,0.0,0.0,2.88,4.62,0.0
20200103:2110,0.0,0.0,0.0,0.0,3.0,4.62,0.0
20200103:2210,0.0,0.0,0.0,0.0,3.19,4.76,0.0
20200103:2310,0.0,0.0,0.0,0.0,3.49,4.97,0.0
20200104:0010,0.0,0.0,0.0,0.0,4.0,5.24,0.0
20200104:0110,0.0,0.0,0.0,0.0,4.41,5.45,0.0
20200104:0210,0.0,0.0,0.0,0.0,4.66,5.45,0.0
20200104:0310,0.0,0.0,0.0,0.0,5.01,5.31,0.0
20200104:0410,0.0,0.0,0.0,0.0,5.14,5.17,0.0
20200104:0510,0.0,0.0,0.0,0.0,4.76,4.97,0.0
20200104:0610,0.0,0.0,0.0,0.0,3.94,4.9,0.0
20200104:0710,0.0,0.0,0.0,0.0,3.2,4.97,0.0
20200104:0810,116.53,82.19,2.1,8.22,3.14,5.17,0.0
20200104:0910,109.69,114.25,3.2,12.51,3.2,5.24,0.0
20200104:1010,156.56,143.75,4.15,14.75,3.36,5.38,0.0
20200104:1110,0.0,55.08,1.58,14.74,3.83,7.31,0.0
20200104:1210,40.2,90.08,2.6,12.48,4.04,5.79,0.0
20200104:1310,4.12,36.55,1.05,8.18,3.98,5.59,0.0
20200104:1410,0.0,0.0,0.0,0.0,3.84,5.24,0.0
20200104:1510,0.0,0.0,0.0,0.0,3.34,5.17,0.0
20200104:1610,0.0,0.0,0.0,0.0,2.81,5.31,0.0
20200104:1710,0.0,0.0,0.0,0.0,2.05,4.97,0.0
20200104:1810,0.0,0.0,0.0,0.0,1.41,4.21,0.0
20200104:1910,0.0,0.0,0.0,0.0,1.66,6.14,0.0
20200104:2010,0.0,0.0,0.0,0.0,0.99,5.38,0.0
20200104:2110,0.0,0.0,0.0,0.0,0.89,5.38,0.0
20200104:2210,0.0,0.0,0.0,0.0,0.81,5.31,0.0
20200104:2310,0.0,0.0,0.0,0.0,1.01,5.17,0.0
20200105:0010,0.0,0.0,0.0,0.0,1.13,4.9,0.0
20200105:0110,0.0,0.0,0.0,0.0,0.87,4.83,0.0
20200105:0210,0.0,0.0,0.0,0.0,0.62,4.9,0.0
20200105:0310,0.0,0.0,0.0,0.0,0.25,4.97,0.0
20200105:0410,0.0,0.0,0.0,0.0,0.28,5.03,0.0
20200105:0510,0.0,0.0,0.0,0.0,-0.06,4.76,0.0
20200105:0610,0.0,0.0,0.0,0.0,-0.32,4.48,0.0
20200105:0710,0.0,0.0,0.0,0.0,-0.53,4.9,0.0
20200105:0810,356.62,99.49,2.9,8.29,-0.2,4.76,0.0
20200105:0910,556.21,113.58,5.05,12.59,0.43,4.34,0.0
20200105:1010,577.44,132.99,6.03,14.85,1.2,4.55,0.0
20200105:1110,353.23,160.04,5.25,14.86,1.8,4.97,0.0
20200105:1210,335.74,135.16,4.48,12.61,2.19,5.79,0.0
20200105:1310,284.73,89.16,2.85,8.32,2.14,4.9,0.0
20200105:1410,0.0,0.0,0.0,0.0,1.56,3.59,0.0
20200105:1510,0.0,0.0,0.0,0.0,0.71,3.17,0.0
20200105:1610,0.0,0.0,0.0,0.0,-0.17,2.97,0.0
20200105:1710,0.0,0.0,0.0,0.0,-0.82,2.69,0.0
20200105:1810,0.0,0.0,0.0,0.0,-1.28,2.48,0.0
20200105:1910,0.0,0.0,0.0,0.0,-1.85,2.28,0.0
20200105:2010,0.0,0.0,0.0,0.0,-2.29,2.0,0.0
20200105:2110,0.0,0.0,0.0,0.0,-2.77,2.07,0.0
20200105:2210,0.0,0.0,0.0,0.0,-3.06,2.14,0.0
20200105:2310,0.0,0.0,0.0,0.0,-3.01,2.21,0.0
20200106:0010,0.0,0.0,0.0,0.0,-2.98,2.07,0.0
20200106:0110,0.0,0.0,0.0,0.0,-2.77,2.14,0.0
20200106:0210,0.0,0.0,0.0,0.0,-2.16,2.28,0.0
20200106:0310,0.0,0.0,0.0,0.0,-1.72,2.48,0.0
20200106:0410,0.0,0.0,0.0,0.0,-1.38,2.62,0.0
20200106:0510,0.0,0.0,0.0,0.0,-1.03,2.69,0.0
20200106:0610,0.0,0.0,0.0,0.0,-0.75,2.9,0.0
20200106:0710,0.0,1.75,0.05,2.33,-0.41,3.31,0.0
20200106:0810,4.78,39.35,1.13,8.36,-0.04,3.45,0.0
20200106:0910,3.61,60.98,1.75,12.68,0.26,3.59,0.0
20200106:1010,0.0,66.44,1.9,14.96,0.57,2.9,0.0
20200106:1110,0.0,32.35,0.93,14.98,0.84,3.03,0.0
20200106:1210,0.0,33.22,0.95,12.75,1.12,3.45,0.0
20200106:1310,0.0,28.85,0.83,8.46,1.3,3.24,0.0
20200106:1410,0.0,4.03,0.13,2.46,1.24,2.83,0.0
20200106:1510,0.0,0.0,0.0,0.0,1.13,2.55,0.0
20200106:1610,0.0,0.0,0.0,0.0,1.02,2.28,0.0
20200106:1710,0.0,0.0,0.0,0.0,0.98,2.21,0.0
20200106:1810,0.0,0.0,0.0,0.0,0.77,2.14,0.0
20200106:1910,0.0,0.0,0.0,0.0,0.55,2.34,0.0
20200106:2010,0.0,0.0,0.0,0.0,0.53,2.34,0.0
20200106:2110,0.0,0.0,0.0,0.0,0.46,2.28,0.0
20200106:2210,0.0,0.0,0.0,0.0,0.22,2.21,0.0
20200106:2310,0.0,0.0,0.0,0.0,0.07,2.28,0.0
20200107:0010,0.0,0.0,0.0,0.0,0.13,2.21,0.0
20200107:0110,0.0,0.0,0.0,0.0,0.21,2.0,0.0
20200107:0210,0.0,0.0,0.0,0.0,-0.01,1.93,0.0
20200107:0310,0.0,0.0,0.0,0.0,-0.24,1.93,0.0
20200107:0410,0.0,0.0,0.0,0.0,-0.16,1.93,0.0
20200107:0510,0.0,0.0,0.0,0.0,-0.39,1.93,0.0
20200107:0610,0.0,0.0,0.0,0.0,-0.96,1.93,0.0
20200107:0710,0.0,4.37,0.13,2.39,-0.78,2.0,0.0
20200107:0810,94.74,78.47,2.05,8.43,-0.5,1.93,0.0
20200107:0910,111.27,117.44,3.3,12.78,-0.08,2.14,0.0
20200107:1010,339.81,163.01,5.2,15.07,0.39,2.0,0.0
20200107:1110,77.84,124.73,3.63,15.11,1.05,1.86,0.0
20200107:1210,0.0,47.21,1.35,12.89,1.25,1.72,0.0
20200107:1310,0.0,28.85,0.83,8.61,1.34,1.66,0.0
20200107:1410,0.0,1.61,0.05,2.62,0.8,1.52,0.0
20200107:1510,0.0,0.0,0.0,0.0,-0.26,1.66,0.0
20200107:1610,0.0,0.0,0.0,0.0,-1.21,1.72,0.0
20200107:1710,0.0,0.0,0.0,0.0,-1.96,1.66,0.0
20200107:1810,0.0,0.0,0.0,0.0,-1.93,1.66,0.0
20200107:1910,0.0,0.0,0.0,0.0,-2.09,1.66,0.0
20200107:2010,0.0,0.0,0.0,0.0,-2.1,1.72,0.0
20200107:2110,0.0,0.0,0.0,0.0,-2.17,1.93,0.0
20200107:2210,0.0,0.0,0.0,0.0,-1.82,2.0,0.0
20200107:2310,0.0,0.0,0.0,0.0,-1.25,1.93,0.0
20200108:0010,0.0,0.0,0.0,0.0,-0.97,1.93,0.0
20200108:0110,0.0,0.0,0.0,0.0,-0.22,1.93,0.0
20200108:0210,0.0,0.0,0.0,0.0,0.19,2.07,0.0
20200108:0310,0.0,0.0,0.0,0.0,0.62,2.07,0.0
20200108:0410,0.0,0.0,0.0,0.0,1.03,2.28,0.0
20200108:0510,0.0,0.0,0.0,0.0,1.41,2.48,0.0
20200108:0610,0.0,0.0,0.0,0.0,1.75,2.76,0.0
20200108:0710,0.0,4.37,0.13,2.46,2.01,2.83,0.0
20200108:0810,323.76,98.55,2.85,8.52,2.51,3.1,0.0
20200108:0910,231.67,136.5,3.95,12.88,3.23,3.59,0.0
20200108:1010,334.44,159.58,5.15,15.2,3.97,3.66,0.0
20200108:1110,340.13,156.72,5.23,15.25,4.56,3.93,0.0
20200108:1210,181.53,127.02,3.8,13.04,4.82,4.48,0.0
20200108:1310,3.9,42.68,1.23,8.77,4.81,4.21,0.0
20200108:1410,0.0,4.03,0.13,2.78,4.58,4.14,0.0
20200108:1510,0.0,0.0,0.0,0.0,4.53,3.86,0.0
20200108:1610,0.0,0.0,0.0,0.0,4.4,4.07,0.0
20200108:1710,0.0,0.0,0.0,0.0,3.81,4.14,0.0
20200108:1810,0.0,0.0,0.0,0.0,3.87,4.14,0.0
20200108:1910,0.0,0.0,0.0,0.0,4.16,4.07,0.0
20200108:2010,0.0,0.0,0.0,0.0,4.34,3.86,0.0
20200108:2110,0.0,0.0,0.0,0.0,4.63,3.66,0.0
20200108:2210,0.0,0.0,0.0,0.0,4.82,3.52,0.0
20200108:2310,0.0,0.0,0.0,0.0,4.94,3.31,0.0
20200109:0010,0.0,0.0,0.0,0.0,5.07,3.1,0.0
20200109:0110,0.0,0.0,0.0,0.0,5.17,2.83,0.0
20200109:0210,0.0,0.0,0.0,0.0,5.23,2.69,0.0
20200109:0310,0.0,0.0,0.0,0.0,5.3,2.55,0.0
20200109:0410,0.0,0.0,0.0,0.0,5.36,2.48,0.0
20200109:0510,0.0,0.0,0.0,0.0,5.36,2.41,0.0
20200109:0610,0.0,0.0,0.0,0.0,5.37,2.14,0.0
20200109:0710,0.0,2.62,0.08,2.53,5.18,2.21,0.0
20200109:0810,0.0,27.1,0.78,8.61,5.29,2.14,0.0
20200109:0910,28.3,83.27,2.4,12.99,5.44,2.28,0.0
20200109:1010,0.0,45.46,1.3,15.33,5.6,2.21,0.0
20200109:1110,3.07,73.09,2.1,15.4,5.82,2.07,0.0
20200109:1210,0.0,58.58,1.68,13.2,5.99,1.86,0.0
20200109:1310,0.0,9.62,0.28,8.93,5.98,1.72,0.0
20200109:1410,0.0,4.84,0.15,2.95,5.92,2.0,0.0
20200109:1510,0.0,0.0,0.0,0.0,5.87,2.28,0.0
20200109:1610,0.0,0.0,0.0,0.0,5.84,2.41,0.0
20200109:1710,0.0,0.0,0.0,0.0,5.8,2.69,0.0
20200109:1810,0.0,0.0,0.0,0.0,5.65,2.97,0.0
20200109:1910,0.0,0.0,0.0,0.0,5.78,3.45,0.0
20200109:2010,0.0,0.0,0.0,0.0,5.78,3.52,0.0
20200109:2110,0.0,0.0,0.0,0.0,5.82,3.45,0.0
20200109:2210,0.0,0.0,0.0,0.0,5.84,3.45,0.0
20200109:2310,0.0,0.0,0.0,0.0,5.87,3.45,0.0
20200110:0010,0.0,0.0,0.0,0.0,5.98,3.52,0.0
20200110:0110,0.0,0.0,0.0,0.0,6.07,3.45,0.0
20200110:0210,0.0,0.0,0.0,0.0,6.1,3.45,0.0
20200110:0310,0.0,0.0,0.0,0.0,6.19,3.45,0.0
20200110:0410,0.0,0.0,0.0,0.0,6.16,3.45,0.0
20200110:0510,0.0,0.0,0.0,0.0,6.19,3.31,0.0
20200110:0610,0.0,0.0,0.0,0.0,6.19,3.24,0.0
20200110:0710,0.0,2.62,0.08,2.61,6.07,3.24,0.0
20200110:0810,4.59,39.27,1.13,8.71,6.04,3.24,0.0
20200110:0910,0.0,21.86,0.63,13.11,6.02,3.45,0.0
20200110:1010,0.0,29.73,0.85,15.46,5.96,3.52,0.0
20200110:1110,0.0,58.58,1.68,15.55,6.19,3.52,0.0
20200110:1210,73.2,106.11,3.1,13.36,6.19,3.59,0.0
20200110:1310,15.15,52.07,1.5,9.1,6.28,3.79,0.0
20200110:1410,0.0,1.61,0.05,3.12,6.56,4.0,0.0
20200110:1510,0.0,0.0,0.0,0.0,6.88,4.14,0.0
20200110:1610,0.0,0.0,0.0,0.0,7.26,4.21,0.0
20200110:1710,0.0,0.0,0.0,0.0,7.6,4.48,0.0
20200110:1810,0.0,0.0,0.0,0.0,7.88,4.76,0.0
20200110:1910,0.0,0.0,0.0,0.0,8.19,4.97,0.0
20200110:2010,0.0,0.0,0.0,0.0,8.13,4.76,0.0
20200110:2110,0.0,0.0,0.0,0.0,7.87,4.55,0.0
20200110:2210,0.0,0.0,0.0,0.0,7.46,4.48,0.0
20200110:2310,0.0,0.0,0.0,0.0,7.07,4.21,0.0
20200111:0010,0.0,0.0,0.0,0.0,6.71,4.07,0.0
20200111:0110,0.0,0.0,0.0,0.0,6.49,4.21,0.0
20200111:0210,0.0,0.0,0.0,0.0,6.39,4.34,0.0
20200111:0310,0.0,0.0,0.0,0.0,6.38,4.48,0.0
20200111:0410,0.0,0.0,0.0,0.0,6.34,4.76,0.0
20200111:0510,0.0,0.0,0.0,0.0,6.41,5.31,0.0
20200111:0610,0.0,0.0,0.0,0.0,6.49,4.97,0.0
20200111:0710,0.0,4.37,0.13,2.7,5.49,4.83,0.0
20200111:0810,4.54,41.93,1.2,8.82,5.23,5.1,0.0
20200111:0910,6.96,69.54,2.0,13.24,4.97,5.1,0.0
20200111:1010,0.0,46.34,1.33,15.61,4.81,5.31,0.0
20200111:1110,0.0,34.97,1.0,15.71,4.68,4.62,0.0
20200111:1210,0.0,31.47,0.9,13.53,4.67,4.41,0.0
20200111:1310,0.0,22.73,0.65,9.28,4.68,3.93,0.0
20200111:1410,0.0,3.22,0.1,3.3,4.51,3.31,0.0
20200111:1510,0.0,0.0,0.0,0.0,4.22,2.76,0.0
20200111:1610,0.0,0.0,0.0,0.0,3.96,2.76,0.0
20200111:1710,0.0,0.0,0.0,0.0,3.81,2.34,0.0
20200111:1810,0.0,0.0,0.0,0.0,3.44,2.21,0.0
20200111:1910,0.0,0.0,0.0,0.0,3.66,1.59,0.0
20200111:2010,0.0,0.0,0.0,0.0,3.26,1.59,0.0
20200111:2110,0.0,0.0,0.0,0.0,2.8,2.0,0.0
20200111:2210,0.0,0.0,0.0,0.0,2.62,2.21,0.0
20200111:2310,0.0,0.0,0.0,0.0,2.79,2.41,0.0
20200112:0010,0.0,0.0,0.0,0.0,3.07,2.76,0.0
20200112:0110,0.0,0.0,0.0,0.0,3.35,3.17,0.0
20200112:0210,0.0,0.0,0.0,0.0,3.23,3.38,0.0
20200112:0310,0.0,0.0,0.0,0.0,3.08,3.59,0.0
20200112:0410,0.0,0.0,0.0,0.0,2.66,3.66,0.0
20200112:0510,0.0,0.0,0.0,0.0,2.53,3.79,0.0
20200112:0610,0.0,0.0,0.0,0.0,2.16,3.79,0.0
20200112:0710,0.0,7.87,0.23,2.8,2.28,3.79,0.0
20200112:0810,368.09,100.69,3.15,8.93,2.36,3.93,0.0
20200112:0910,500.55,129.44,5.18,13.37,2.96,3.66,0.0
20200112:1010,383.7,166.46,5.63,15.76,3.74,4.28,0.0
20200112:1110,296.92,165.57,5.3,15.87,4.47,4.34,0.0
20200112:1210,390.18,136.74,5.05,13.71,4.82,4.0,0.0
20200112:1310,363.63,85.42,3.48,9.46,4.84,3.86,0.0
20200112:1410,0.0,4.84,0.15,3.48,4.54,3.72,0.0
20200112:1510,0.0,0.0,0.0,0.0,3.87,3.66,0.0
20200112:1610,0.0,0.0,0.0,0.0,3.38,3.72,0.0
20200112:1710,0.0,0.0,0.0,0.0,3.25,3.93,0.0
20200112:1810,0.0,0.0,0.0,0.0,3.17,4.14,0.0
20200112:1910,0.0,0.0,0.0,0.0,3.04,4.28,0.0
20200112:2010,0.0,0.0,0.0,0.0,2.92,4.48,0.0
20200112:2110,0.0,0.0,0.0,0.0,2.74,4.48,0.0
20200112:2210,0.0,0.0,0.0,0.0,2.69,4.55,0.0
20200112:2310,0.0,0.0,0.0,0.0,2.8,4.62,0.0
20200113:0010,0.0,0.0,0.0,0.0,3.06,4.69,0.0
20200113:0110,0.0,0.0,0.0,0.0,3.61,4.83,0.0
20200113:0210,0.0,0.0,0.0,0.0,3.98,4.69,0.0
20200113:0310,0.0,0.0,0.0,0.0,4.24,4.55,0.0
20200113:0410,0.0,0.0,0.0,0.0,4.35,4.41,0.0
20200113:0510,0.0,0.0,0.0,0.0,4.69,4.48,0.0
20200113:0610,0.0,0.0,0.0,0.0,4.96,4.48,0.0
20200113:0710,0.0,8.74,0.25,2.9,5.23,4.62,0.0
20200113:0810,31.03,60.55,1.7,9.05,5.42,4.48,0.0
20200113:0910,0.0,60.32,1.73,13.51,5.76,4.34,0.0
20200113:1010,0.0,42.84,1.23,15.91,5.93,4.07,0.0
20200113:1110,0.0,42.84,1.23,16.05,6.22,3.93,0.0
20200113:1210,0.0,55.95,1.6,13.89,6.23,3.59,0.0
20200113:1310,0.0,27.1,0.78,9.65,6.16,3.31,0.0
20200113:1410,0.0,4.03,0.13,3.67,5.95,3.1,0.0
20200113:1510,0.0,0.0,0.0,0.0,5.66,2.83,0.0
20200113:1610,0.0,0.0,0.0,0.0,5.52,2.76,0.0
20200113:1710,0.0,0.0,0.0,0.0,5.45,2.9,0.0
20200113:1810,0.0,0.0,0.0,0.0,5.39,3.03,0.0
20200113:1910,0.0,0.0,0.0,0.0,5.07,2.69,0.0
20200113:2010,0.0,0.0,0.0,0.0,4.97,2.76,0.0
20200113:2110,0.0,0.0,0.0,0.0,4.7,2.76,0.0
20200113:2210,0.0,0.0,0.0,0.0,3.86,2.55,0.0
20200113:2310,0.0,0.0,0.0,0.0,3.28,2.28,0.0
20200114:0010,0.0,0.0,0.0,0.0,2.74,2.14,0.0
20200114:0110,0.0,0.0,0.0,0.0,2.33,2.14,0.0
20200114:0210,0.0,0.0,0.0,0.0,2.19,2.14,0.0
20200114:0310,0.0,0.0,0.0,0.0,2.11,2.14,0.0
20200114:0410,0.0,0.0,0.0,0.0,1.91,2.34,0.0
20200114:0510,0.0,0.0,0.0,0.0,1.61,2.62,0.0
20200114:0610,0.0,0.0,0.0,0.0,0.91,2.76,0.0
20200114:0710,72.49,21.91,0.6,3.01,0.5,2.97,0.0
20200114:0810,380.77,100.79,3.28,9.18,0.82,3.1,0.0
20200114:0910,501.77,129.79,5.28,13.65,1.92,4.83,0.0
20200114:1010,608.97,127.54,6.55,16.08,2.5,4.34,0.0
20200114:1110,468.95,154.49,6.15,16.22,3.39,4.48,0.0
20200114:1210,171.28,136.21,4.1,14.08,4.08,4.34,0.0
20200114:1310,220.7,101.48,3.13,9.84,4.22,3.66,0.0
20200114:1410,0.0,4.84,0.15,3.86,3.84,3.52,0.0
20200114:1510,0.0,0.0,0.0,0.0,3.34,3.79,0.0
20200114:1610,0.0,0.0,0.0,0.0,2.98,3.93,0.0
20200114:1710,0.0,0.0,0.0,0.0,2.27,4.0,0.0
20200114:1810,0.0,0.0,0.0,0.0,1.86,4.07,0.0
20200114:1910,0.0,0.0,0.0,0.0,2.03,4.21,0.0
20200114:2010,0.0,0.0,0.0,0.0,1.78,3.93,0.0
20200114:2110,0.0,0.0,0.0,0.0,1.72,3.79,0.0
20200114:2210,0.0,0.0,0.0,0.0,2.2,3.93,0.0
20200114:2310,0.0,0.0,0.0,0.0,2.43,4.07,0.0
20200115:0010,0.0,0.0,0.0,0.0,2.28,3.86,0.0
20200115:0110,0.0,0.0,0.0,0.0,2.57,3.79,0.0
20200115:0210,0.0,0.0,0.0,0.0,2.49,3.79,0.0
20200115:0310,0.0,0.0,0.0,0.0,2.18,3.79,0.0
20200115:0410,0.0,0.0,0.0,0.0,2.02,3.72,0.0
20200115:0510,0.0,0.0,0.0,0.0,2.01,3.72,0.0
20200115:0610,0.0,0.0,0.0,0.0,1.84,3.79,0.0
20200115:0710,19.95,14.82,0.43,3.12,2.43,3.79,0.0
20200115:0810,224.56,100.3,2.78,9.31,2.91,3.79,0.0
20200115:0910,540.68,110.87,5.33,13.81,4.17,3.45,0.0
20200115:1010,570.64,128.15,6.35,16.25,5.38,3.93,0.0
20200115:1110,520.43,135.62,6.28,16.41,6.44,3.93,0.0
20200115:1210,423.72,124.55,5.23,14.27,7.16,3.66,0.0
20200115:1310,105.11,87.71,2.55,10.04,7.34,3.59,0.0
20200115:1410,0.0,16.12,0.5,4.06,7.08,3.52,0.0
20200115:1510,0.0,0.0,0.0,0.0,6.32,3.59,0.0
20200115:1610,0.0,0.0,0.0,0.0,5.71,3.86,0.0
20200115:1710,0.0,0.0,0.0,0.0,5.11,4.07,0.0
20200115:1810,0.0,0.0,0.0,0.0,4.58,4.21,0.0
20200115:1910,0.0,0.0,0.0,0.0,4.47,4.34,0.0
20200115:2010,0.0,0.0,0.0,0.0,4.13,4.21,0.0
20200115:2110,0.0,0.0,0.0,0.0,3.75,4.28,0.0
20200115:2210,0.0,0.0,0.0,0.0,3.52,4.14,0.0
20200115:2310,0.0,0.0,0.0,0.0,3.67,4.0,0.0
20200116:0010,0.0,0.0,0.0,0.0,3.74,3.72,0.0
20200116:0110,0.0,0.0,0.0,0.0,3.53,3.52,0.0
20200116:0210,0.0,0.0,0.0,0.0,3.08,3.45,0.0
20200116:0310,0.0,0.0,0.0,0.0,2.62,3.38,0.0
20200116:0410,0.0,0.0,0.0,0.0,2.26,3.24,0.0
20200116:0510,0.0,0.0,0.0,0.0,1.78,3.17,0.0
20200116:0610,0.0,0.0,0.0,0.0,1.45,3.1,0.0
20200116:0710,96.05,25.56,0.7,3.25,2.06,2.97,0.0
20200116:0810,8.52,49.78,1.43,9.45,3.24,2.9,0.0
20200116:0910,6.65,76.52,2.2,13.97,4.51,2.48,0.0
20200116:1010,604.63,135.26,6.73,16.43,5.82,2.76,0.0
20200116:1110,562.17,141.99,6.7,16.6,6.94,2.9,0.0
20200116:1210,518.04,117.16,5.8,14.47,7.66,2.83,0.0
20200116:1310,410.3,82.29,3.93,10.24,7.69,2.21,0.0
20200116:1410,0.0,16.12,0.5,4.26,6.8,2.07,0.0
20200116:1510,0.0,0.0,0.0,0.0,5.28,2.34,0.0
20200116:1610,0.0,0.0,0.0,0.0,4.02,2.34,0.0
20200116:1710,0.0,0.0,0.0,0.0,3.16,2.21,0.0
20200116:1810,0.0,0.0,0.0,0.0,2.33,2.21,0.0
20200116:1910,0.0,0.0,0.0,0.0,1.53,2.07,0.0
20200116:2010,0.0,0.0,0.0,0.0,0.74,2.07,0.0
20200116:2110,0.0,0.0,0.0,0.0,0.0,2.0,0.0
20200116:2210,0.0,0.0,0.0,0.0,-0.85,1.79,0.0
20200116:2310,0.0,0.0,0.0,0.0,-1.65,1.72,0.0
20200117:0010,0.0,0.0,0.0,0.0,-2.35,1.86,0.0
20200117:0110,0.0,0.0,0.0,0.0,-2.65,1.86,0.0
20200117:0210,0.0,0.0,0.0,0.0,-2.86,1.86,0.0
20200117:0310,0.0,0.0,0.0,0.0,-2.99,1.93,0.0
20200117:0410,0.0,0.0,0.0,0.0,-3.02,2.0,0.0
20200117:0510,0.0,0.0,0.0,0.0,-2.97,2.0,0.0
20200117:0610,0.0,0.0,0.0,0.0,-2.54,2.14,0.0
20200117:0710,27.73,19.6,0.55,3.38,-1.51,2.55,0.0
20200117:0810,79.79,84.55,2.3,9.6,-1.07,2.9,0.0
20200117:0910,29.63,97.07,2.8,14.14,-0.56,3.03,0.0
