Latitude (decimal degrees):	51.260
Longitude (decimal degrees):	22.544
Elevation (m):	200
Radiation database:	PVGIS-SARAH2


Slope: 42 deg. (optimum)
Azimuth: -5 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200101:0010,0.0,0.0,0.0,0.0,2.5,5.31,0.0
20200101:0110,0.0,0.0,0.0,0.0,2.1,5.03,0.0
20200101:0210,0.0,0.0,0.0,0.0,1.86,4.76,0.0
20200101:0310,0.0,0.0,0.0,0.0,1.58,4.48,0.0
20200101:0410,0.0,0.0,0.0,0.0,1.38,4.21,0.0
20200101:0510,0.0,0.0,0.0,0.0,1.0,3.79,0.0
20200101:0610,0.0,0.0,0.0,0.0,0.49,3.31,0.0
20200101:0710,0.0,13.92,0.41,3.49,-0.22,2.97,0.0
20200101:0810,21.61,59.79,1.76,9.42,0.13,2.9,0.0
20200101:0910,0.0,61.77,1.84,13.55,0.82,3.03,0.0
20200101:1010,3.15,78.01,2.33,15.57,1.59,3.59,0.0
20200101:1110,9.38,85.42,2.56,15.27,2.22,3.79,0.0
20200101:1210,97.77,111.11,3.31,12.68,2.34,3.38,0.0
20200101:1310,193.68,88.08,2.51,8.05,2.2,3.52,0.0
20200101:1410,0.0,0.0,0.0,0.0,1.86,3.31,0.0
20200101:1510,0.0,0.0,0.0,0.0,1.39,3.45,0.0
20200101:1610,0.0,0.0,0.0,0.0,1.15,3.79,0.0
20200101:1710,0.0,0.0,0.0,0.0,0.98,3.93,0.0
20200101:1810,0.0,0.0,0.0,0.0,0.69,3.93,0.0
20200101:1910,0.0,0.0,0.0,0.0,0.95,3.72,0.0
20200101:2010,0.0,0.0,0.0,0.0,0.84,3.72,0.0
20200101:2110,0.0,0.0,0.0,0.0,0.72,3.66,0.0
20200101:2210,0.0,0.0,0.0,0.0,0.59,3.72,0.0
20200101:2310,0.0,0.0,0.0,0.0,0.41,3.72,0.0
20200102:0010,0.0,0.0,0.0,0.0,0.12,3.66,0.0
20200102:0110,0.0,0.0,0.0,0.0,-0.09,3.59,0.0
20200102:0210,0.0,0.0,0.0,0.0,-0.3,3.45,0.0
20200102:0310,0.0,0.0,0.0,0.0,-0.53,3.17,0.0
20200102:0410,0.0,0.0,0.0,0.0,-0.6,3.1,0.0
20200102:0510,0.0,0.0,0.0,0.0,-1.01,3.17,0.0
20200102:0610,0.0,0.0,0.0,0.0,-1.08,3.31,0.0
20200102:0710,27.16,20.49,0.59,3.52,-0.62,3.52,0.0
20200102:0810,86.05,85.16,2.38,9.46,-0.01,3.59,0.0
20200102:0910,349.32,153.78,4.96,13.62,0.82,2.97,0.0
20200102:1010,288.61,169.64,5.38,15.65,2.04,3.38,0.0
20200102:1110,167.97,152.66,4.63,15.37,2.94,3.31,0.0
20200102:1210,53.6,99.69,2.97,12.79,3.55,3.24,0.0
20200102:1310,123.37,81.83,2.28,8.17,3.73,3.1,0.0
20200102:1410,0.0,0.0,0.0,0.0,3.41,3.03,0.0
20200102:1510,0.0,0.0,0.0,0.0,2.78,3.03,0.0
20200102:1610,0.0,0.0,0.0,0.0,2.14,3.03,0.0
20200102:1710,0.0,0.0,0.0,0.0,1.59,3.03,0.0
20200102:1810,0.0,0.0,0.0,0.0,1.17,2.9,0.0
20200102:1910,0.0,0.0,0.0,0.0,1.05,3.03,0.0
20200102:2010,0.0,0.0,0.0,0.0,0.79,3.03,0.0
20200102:2110,0.0,0.0,0.0,0.0,0.57,2.97,0.0
20200102:2210,0.0,0.0,0.0,0.0,0.35,2.83,0.0
20200102:2310,0.0,0.0,0.0,0.0,0.09,2.76,0.0
20200103:0010,0.0,0.0,0.0,0.0,-0.09,2.76,0.0
20200103:0110,0.0,0.0,0.0,0.0,-0.15,2.83,0.0
20200103:0210,0.0,0.0,0.0,0.0,-0.11,2.97,0.0
20200103:0310,0.0,0.0,0.0,0.0,-0.07,3.1,0.0
20200103:0410,0.0,0.0,0.0,0.0,-0.12,3.17,0.0
20200103:0510,0.0,0.0,0.0,0.0,-0.17,3.24,0.0
20200103:0610,0.0,0.0,0.0,0.0,-0.24,3.24,0.0
20200103:0710,224.01,32.07,1.03,3.55,-0.57,3.59,0.0
20200103:0810,372.31,108.03,3.52,9.51,0.01,3.45,0.0
20200103:0910,596.64,111.47,5.79,13.68,1.05,3.17,0.0
20200103:1010,662.1,114.01,6.83,15.73,1.94,3.17,0.0
20200103:1110,653.02,107.4,6.72,15.47,2.59,3.31,0.0
20200103:1210,555.66,96.55,5.43,12.91,2.91,3.1,0.0
20200103:1310,386.68,75.8,3.18,8.3,2.59,3.24,0.0
20200103:1410,0.0,0.0,0.0,0.0,1.68,3.31,0.0
20200103:1510,0.0,0.0,0.0,0.0,0.71,3.45,0.0
20200103:1610,0.0,0.0,0.0,0.0,0.28,3.52,0.0
20200103:1710,0.0,0.0,0.0,0.0,0.07,3.59,0.0
20200103:1810,0.0,0.0,0.0,0.0,0.1,3.86,0.0
20200103:1910,0.0,0.0,0.0,0.0,0.3,4.14,0.0
20200103:2010,0.0,0.0,0.0,0.0,0.27,4.21,0.0
20200103:2110,0.0,0.0,0.0,0.0,0.28,4.28,0.0
20200103:2210,0.0,0.0,0.0,0.0,0.27,4.28,0.0
20200103:2310,0.0,0.0,0.0,0.0,0.51,4.48,0.0
20200104:0010,0.0,0.0,0.0,0.0,1.09,4.62,0.0
20200104:0110,0.0,0.0,0.0,0.0,1.92,4.83,0.0
20200104:0210,0.0,0.0,0.0,0.0,2.63,5.03,0.0
20200104:0310,0.0,0.0,0.0,0.0,3.21,5.1,0.0
20200104:0410,0.0,0.0,0.0,0.0,3.65,5.17,0.0
20200104:0510,0.0,0.0,0.0,0.0,3.92,5.1,0.0
20200104:0610,0.0,0.0,0.0,0.0,4.04,5.03,0.0
20200104:0710,0.0,10.44,0.31,3.59,4.33,4.48,0.0
20200104:0810,25.52,63.46,1.86,9.56,4.05,4.48,0.0
20200104:0910,30.53,94.29,2.82,13.76,3.5,4.34,0.0
20200104:1010,68.38,127.15,3.83,15.83,3.25,3.45,0.0
20200104:1110,36.94,110.7,3.34,15.58,3.02,4.48,0.0
20200104:1210,300.63,139.06,4.58,13.03,2.78,4.55,0.0
20200104:1310,33.2,59.26,1.73,8.43,2.82,4.76,0.0
20200104:1410,0.0,0.0,0.0,0.0,2.68,4.48,0.0
20200104:1510,0.0,0.0,0.0,0.0,2.39,4.14,0.0
20200104:1610,0.0,0.0,0.0,0.0,2.3,4.14,0.0
20200104:1710,0.0,0.0,0.0,0.0,2.34,4.34,0.0
20200104:1810,0.0,0.0,0.0,0.0,2.14,4.48,0.0
20200104:1910,0.0,0.0,0.0,0.0,1.36,4.97,0.0
20200104:2010,0.0,0.0,0.0,0.0,1.16,4.9,0.0
20200104:2110,0.0,0.0,0.0,0.0,1.2,5.24,0.0
20200104:2210,0.0,0.0,0.0,0.0,0.53,5.93,0.0
20200104:2310,0.0,0.0,0.0,0.0,0.26,5.79,0.0
20200105:0010,0.0,0.0,0.0,0.0,0.37,5.66,0.0
20200105:0110,0.0,0.0,0.0,0.0,0.58,5.93,0.0
20200105:0210,0.0,0.0,0.0,0.0,0.7,5.86,0.0
20200105:0310,0.0,0.0,0.0,0.0,0.5,5.38,0.0
20200105:0410,0.0,0.0,0.0,0.0,0.32,5.24,0.0
20200105:0510,0.0,0.0,0.0,0.0,0.26,5.31,0.0
20200105:0610,0.0,0.0,0.0,0.0,0.17,5.17,0.0
20200105:0710,17.47,19.38,0.57,3.64,0.18,5.38,0.0
20200105:0810,33.81,66.35,1.94,9.63,0.28,5.31,0.0
20200105:0910,161.99,139.13,4.11,13.84,0.51,4.62,0.0
20200105:1010,473.11,164.97,6.31,15.93,0.81,5.86,0.0
20200105:1110,33.67,109.84,3.31,15.7,0.96,5.79,0.0
20200105:1210,114.76,121.11,3.62,13.17,1.09,5.59,0.0
20200105:1310,32.77,59.01,1.73,8.57,0.94,4.69,0.0
20200105:1410,0.0,0.0,0.0,0.0,0.44,3.86,0.0
20200105:1510,0.0,0.0,0.0,0.0,-0.1,3.59,0.0
20200105:1610,0.0,0.0,0.0,0.0,-0.52,3.38,0.0
20200105:1710,0.0,0.0,0.0,0.0,-0.54,3.17,0.0
20200105:1810,0.0,0.0,0.0,0.0,-0.72,2.9,0.0
20200105:1910,0.0,0.0,0.0,0.0,-1.61,2.62,0.0
20200105:2010,0.0,0.0,0.0,0.0,-2.0,2.34,0.0
20200105:2110,0.0,0.0,0.0,0.0,-2.41,2.0,0.0
20200105:2210,0.0,0.0,0.0,0.0,-2.72,1.86,0.0
20200105:2310,0.0,0.0,0.0,0.0,-3.42,1.66,0.0
20200106:0010,0.0,0.0,0.0,0.0,-3.71,1.93,0.0
20200106:0110,0.0,0.0,0.0,0.0,-3.38,2.0,0.0
20200106:0210,0.0,0.0,0.0,0.0,-3.42,1.86,0.0
20200106:0310,0.0,0.0,0.0,0.0,-3.21,1.93,0.0
20200106:0410,0.0,0.0,0.0,0.0,-2.86,2.0,0.0
20200106:0510,0.0,0.0,0.0,0.0,-2.98,2.0,0.0
20200106:0610,0.0,0.0,0.0,0.0,-2.89,2.21,0.0
20200106:0710,43.0,23.38,0.67,3.69,-2.17,2.55,0.0
20200106:0810,109.08,90.35,2.53,9.7,-1.4,2.69,0.0
20200106:0910,23.49,88.82,2.66,13.93,-0.57,2.9,0.0
20200106:1010,0.0,64.38,1.91,16.04,-0.11,2.76,0.0
20200106:1110,3.04,77.98,2.33,15.82,0.12,2.69,0.0
20200106:1210,0.0,60.03,1.78,13.3,0.31,2.76,0.0
20200106:1310,0.0,33.93,1.01,8.72,0.35,2.97,0.0
20200106:1410,0.0,1.74,0.05,2.42,0.21,3.03,0.0
20200106:1510,0.0,0.0,0.0,0.0,0.0,2.97,0.0
20200106:1610,0.0,0.0,0.0,0.0,-0.06,2.83,0.0
20200106:1710,0.0,0.0,0.0,0.0,-0.06,2.69,0.0
20200106:1810,0.0,0.0,0.0,0.0,-0.02,2.55,0.0
20200106:1910,0.0,0.0,0.0,0.0,0.01,2.48,0.0
20200106:2010,0.0,0.0,0.0,0.0,0.09,2.21,0.0
20200106:2110,0.0,0.0,0.0,0.0,0.07,2.14,0.0
20200106:2210,0.0,0.0,0.0,0.0,0.05,2.28,0.0
20200106:2310,0.0,0.0,0.0,0.0,0.02,2.28,0.0
20200107:0010,0.0,0.0,0.0,0.0,0.0,2.07,0.0
20200107:0110,0.0,0.0,0.0,0.0,0.06,1.86,0.0
20200107:0210,0.0,0.0,0.0,0.0,-0.01,1.79,0.0
20200107:0310,0.0,0.0,0.0,0.0,-0.07,1.93,0.0
20200107:0410,0.0,0.0,0.0,0.0,-0.17,2.0,0.0
20200107:0510,0.0,0.0,0.0,0.0,-0.34,2.07,0.0
20200107:0610,0.0,0.0,0.0,0.0,-0.57,2.0,0.0
20200107:0710,25.37,20.27,0.59,3.75,-1.61,2.14,0.0
20200107:0810,274.74,111.41,3.28,9.78,-1.45,2.14,0.0
20200107:0910,426.89,144.7,5.33,14.03,-0.72,2.41,0.0
20200107:1010,614.57,127.92,6.8,16.16,0.1,2.34,0.0
20200107:1110,598.54,124.58,6.7,15.96,0.67,2.14,0.0
20200107:1210,503.36,111.34,5.43,13.45,1.03,2.07,0.0
20200107:1310,338.88,86.09,3.23,8.87,0.99,1.93,0.0
20200107:1410,0.0,6.09,0.18,2.58,0.32,1.86,0.0
20200107:1510,0.0,0.0,0.0,0.0,-0.69,2.14,0.0
20200107:1610,0.0,0.0,0.0,0.0,-1.25,2.28,0.0
20200107:1710,0.0,0.0,0.0,0.0,-1.56,2.28,0.0
20200107:1810,0.0,0.0,0.0,0.0,-1.69,2.14,0.0
20200107:1910,0.0,0.0,0.0,0.0,-1.82,2.0,0.0
20200107:2010,0.0,0.0,0.0,0.0,-2.07,2.0,0.0
20200107:2110,0.0,0.0,0.0,0.0,-2.27,2.0,0.0
20200107:2210,0.0,0.0,0.0,0.0,-2.23,2.07,0.0
20200107:2310,0.0,0.0,0.0,0.0,-1.99,2.07,0.0
20200108:0010,0.0,0.0,0.0,0.0,-1.77,2.14,0.0
20200108:0110,0.0,0.0,0.0,0.0,-1.36,2.14,0.0
20200108:0210,0.0,0.0,0.0,0.0,-0.93,2.14,0.0
20200108:0310,0.0,0.0,0.0,0.0,-0.52,2.14,0.0
20200108:0410,0.0,0.0,0.0,0.0,-0.42,2.21,0.0
20200108:0510,0.0,0.0,0.0,0.0,-0.04,2.14,0.0
20200108:0610,0.0,0.0,0.0,0.0,0.15,2.28,0.0
20200108:0710,24.91,22.23,0.65,3.82,0.45,2.48,0.0
20200108:0810,8.26,51.22,1.53,9.86,0.95,2.62,0.0
20200108:0910,0.0,65.25,1.94,14.13,1.46,2.76,0.0
20200108:1010,0.0,53.94,1.6,16.28,2.0,2.62,0.0
20200108:1110,0.0,41.76,1.24,16.09,2.54,2.9,0.0
20200108:1210,0.0,53.07,1.58,13.6,2.91,2.9,0.0
20200108:1310,0.0,36.54,1.09,9.02,3.11,3.45,0.0
20200108:1410,0.0,5.22,0.16,2.74,2.77,3.59,0.0
20200108:1510,0.0,0.0,0.0,0.0,1.75,3.86,0.0
20200108:1610,0.0,0.0,0.0,0.0,1.31,3.93,0.0
20200108:1710,0.0,0.0,0.0,0.0,1.42,3.93,0.0
20200108:1810,0.0,0.0,0.0,0.0,1.66,4.14,0.0
20200108:1910,0.0,0.0,0.0,0.0,1.96,4.21,0.0
20200108:2010,0.0,0.0,0.0,0.0,2.06,4.14,0.0
20200108:2110,0.0,0.0,0.0,0.0,1.82,4.14,0.0
20200108:2210,0.0,0.0,0.0,0.0,1.86,4.14,0.0
20200108:2310,0.0,0.0,0.0,0.0,1.97,4.14,0.0
20200109:0010,0.0,0.0,0.0,0.0,2.19,4.0,0.0
20200109:0110,0.0,0.0,0.0,0.0,2.46,3.79,0.0
20200109:0210,0.0,0.0,0.0,0.0,2.69,3.52,0.0
20200109:0310,0.0,0.0,0.0,0.0,2.89,3.38,0.0
20200109:0410,0.0,0.0,0.0,0.0,3.1,3.24,0.0
20200109:0510,0.0,0.0,0.0,0.0,3.3,3.03,0.0
20200109:0610,0.0,0.0,0.0,0.0,3.48,2.9,0.0
20200109:0710,16.28,20.19,0.59,3.89,3.46,2.69,0.0
20200109:0810,0.0,24.36,0.72,9.95,3.63,2.76,0.0
20200109:0910,0.0,48.72,1.45,14.25,3.84,2.9,0.0
20200109:1010,0.0,60.9,1.81,16.41,3.97,2.83,0.0
20200109:1110,0.0,60.03,1.78,16.24,4.04,3.1,0.0
20200109:1210,0.0,59.16,1.76,13.76,3.92,2.9,0.0
20200109:1310,0.0,39.15,1.16,9.19,3.77,2.83,0.0
20200109:1410,0.0,3.48,0.1,2.91,3.51,2.76,0.0
20200109:1510,0.0,0.0,0.0,0.0,3.17,2.9,0.0
20200109:1610,0.0,0.0,0.0,0.0,2.86,3.03,0.0
20200109:1710,0.0,0.0,0.0,0.0,2.54,3.1,0.0
20200109:1810,0.0,0.0,0.0,0.0,2.25,3.24,0.0
20200109:1910,0.0,0.0,0.0,0.0,2.11,3.31,0.0
20200109:2010,0.0,0.0,0.0,0.0,1.93,3.52,0.0
20200109:2110,0.0,0.0,0.0,0.0,1.71,3.72,0.0
20200109:2210,0.0,0.0,0.0,0.0,1.62,3.86,0.0
20200109:2310,0.0,0.0,0.0,0.0,1.58,4.0,0.0
20200110:0010,0.0,0.0,0.0,0.0,1.58,4.0,0.0
20200110:0110,0.0,0.0,0.0,0.0,1.7,3.93,0.0
20200110:0210,0.0,0.0,0.0,0.0,1.88,4.0,0.0
20200110:0310,0.0,0.0,0.0,0.0,2.12,4.0,0.0
20200110:0410,0.0,0.0,0.0,0.0,2.3,4.0,0.0
20200110:0510,0.0,0.0,0.0,0.0,2.41,3.93,0.0
20200110:0610,0.0,0.0,0.0,0.0,2.5,3.79,0.0
20200110:0710,143.49,35.16,1.01,3.97,2.8,3.72,0.0
20200110:0810,24.32,63.8,1.89,10.05,3.06,3.79,0.0
20200110:0910,0.0,62.64,1.86,14.36,3.29,4.0,0.0
20200110:1010,0.0,60.03,1.78,16.55,3.46,3.79,0.0
20200110:1110,0.0,53.94,1.6,16.4,3.8,3.79,0.0
20200110:1210,47.14,99.87,3.03,13.92,4.22,3.66,0.0
20200110:1310,103.08,81.81,2.4,9.36,4.57,3.79,0.0
20200110:1410,0.0,1.74,0.05,3.08,4.82,3.72,0.0
20200110:1510,0.0,0.0,0.0,0.0,4.97,3.72,0.0
20200110:1610,0.0,0.0,0.0,0.0,5.13,3.72,0.0
20200110:1710,0.0,0.0,0.0,0.0,5.22,3.79,0.0
20200110:1810,0.0,0.0,0.0,0.0,5.19,3.86,0.0
20200110:1910,0.0,0.0,0.0,0.0,5.19,4.28,0.0
20200110:2010,0.0,0.0,0.0,0.0,5.61,4.41,0.0
20200110:2110,0.0,0.0,0.0,0.0,5.94,4.34,0.0
20200110:2210,0.0,0.0,0.0,0.0,6.13,4.21,0.0
20200110:2310,0.0,0.0,0.0,0.0,6.08,4.07,0.0
20200111:0010,0.0,0.0,0.0,0.0,5.72,4.0,0.0
20200111:0110,0.0,0.0,0.0,0.0,5.41,3.93,0.0
20200111:0210,0.0,0.0,0.0,0.0,5.03,4.0,0.0
20200111:0310,0.0,0.0,0.0,0.0,4.9,4.21,0.0
20200111:0410,0.0,0.0,0.0,0.0,5.09,4.41,0.0
20200111:0510,0.0,0.0,0.0,0.0,5.37,4.48,0.0
20200111:0610,0.0,0.0,0.0,0.0,5.61,4.41,0.0
20200111:0710,0.0,3.48,0.1,4.06,5.28,4.41,0.0
20200111:0810,0.0,45.24,1.34,10.16,5.54,4.62,0.0
20200111:0910,0.0,63.51,1.89,14.49,5.55,5.1,0.0
20200111:1010,0.0,28.71,0.85,16.69,5.26,5.1,0.0
20200111:1110,0.0,53.94,1.6,16.56,4.89,5.24,0.0
20200111:1210,0.0,21.75,0.65,14.09,4.56,5.17,0.0
20200111:1310,0.0,12.18,0.36,9.53,4.18,4.62,0.0
20200111:1410,0.0,2.61,0.08,3.25,3.95,4.21,0.0
20200111:1510,0.0,0.0,0.0,0.0,3.71,3.52,0.0
20200111:1610,0.0,0.0,0.0,0.0,3.52,3.31,0.0
20200111:1710,0.0,0.0,0.0,0.0,3.44,3.03,0.0
20200111:1810,0.0,0.0,0.0,0.0,3.36,2.62,0.0
20200111:1910,0.0,0.0,0.0,0.0,3.52,2.21,0.0
20200111:2010,0.0,0.0,0.0,0.0,3.3,2.21,0.0
20200111:2110,0.0,0.0,0.0,0.0,3.15,2.14,0.0
20200111:2210,0.0,0.0,0.0,0.0,2.89,2.0,0.0
20200111:2310,0.0,0.0,0.0,0.0,2.55,2.0,0.0
20200112:0010,0.0,0.0,0.0,0.0,2.26,2.28,0.0
20200112:0110,0.0,0.0,0.0,0.0,2.14,2.0,0.0
20200112:0210,0.0,0.0,0.0,0.0,1.94,2.14,0.0
20200112:0310,0.0,0.0,0.0,0.0,1.67,2.48,0.0
20200112:0410,0.0,0.0,0.0,0.0,1.8,2.76,0.0
20200112:0510,0.0,0.0,0.0,0.0,1.98,3.03,0.0
20200112:0610,0.0,0.0,0.0,0.0,2.08,3.24,0.0
20200112:0710,228.54,38.54,1.24,4.16,2.0,3.38,0.0
20200112:0810,381.24,107.94,3.8,10.27,2.23,3.86,0.0
20200112:0910,238.07,152.22,4.73,14.63,2.62,4.07,0.0
20200112:1010,280.91,173.36,5.66,16.85,3.03,4.21,0.0
20200112:1110,390.76,169.92,6.21,16.72,3.63,4.34,0.0
20200112:1210,459.5,130.2,5.64,14.27,4.19,4.21,0.0
20200112:1310,144.48,95.58,2.82,9.72,4.33,3.86,0.0
20200112:1410,0.0,8.7,0.26,3.44,3.86,3.86,0.0
20200112:1510,0.0,0.0,0.0,0.0,3.15,3.93,0.0
20200112:1610,0.0,0.0,0.0,0.0,2.77,4.0,0.0
20200112:1710,0.0,0.0,0.0,0.0,2.61,4.14,0.0
20200112:1810,0.0,0.0,0.0,0.0,2.47,4.28,0.0
20200112:1910,0.0,0.0,0.0,0.0,2.61,4.34,0.0
20200112:2010,0.0,0.0,0.0,0.0,2.43,4.48,0.0
20200112:2110,0.0,0.0,0.0,0.0,2.28,4.69,0.0
20200112:2210,0.0,0.0,0.0,0.0,2.14,4.83,0.0
20200112:2310,0.0,0.0,0.0,0.0,1.92,4.9,0.0
20200113:0010,0.0,0.0,0.0,0.0,1.65,4.76,0.0
20200113:0110,0.0,0.0,0.0,0.0,1.36,4.62,0.0
20200113:0210,0.0,0.0,0.0,0.0,1.25,4.55,0.0
20200113:0310,0.0,0.0,0.0,0.0,1.45,4.48,0.0
20200113:0410,0.0,0.0,0.0,0.0,1.7,4.21,0.0
20200113:0510,0.0,0.0,0.0,0.0,2.16,4.0,0.0
20200113:0610,0.0,0.0,0.0,0.0,2.54,3.93,0.0
20200113:0710,14.87,21.92,0.65,4.26,3.09,3.93,0.0
20200113:0810,70.71,84.7,2.46,10.4,3.54,3.86,0.0
20200113:0910,118.07,133.2,4.01,14.77,4.08,3.72,0.0
20200113:1010,85.11,140.96,4.29,17.01,4.42,3.38,0.0
20200113:1110,2.89,83.16,2.48,16.9,4.7,3.38,0.0
20200113:1210,54.97,109.09,3.31,14.45,4.75,3.59,0.0
20200113:1310,18.24,60.53,1.81,9.9,4.85,3.59,0.0
20200113:1410,0.0,4.35,0.13,3.62,4.61,3.1,0.0
20200113:1510,0.0,0.0,0.0,0.0,4.38,2.83,0.0
20200113:1610,0.0,0.0,0.0,0.0,4.03,2.76,0.0
20200113:1710,0.0,0.0,0.0,0.0,3.71,2.9,0.0
20200113:1810,0.0,0.0,0.0,0.0,3.41,3.17,0.0
20200113:1910,0.0,0.0,0.0,0.0,3.17,3.03,0.0
20200113:2010,0.0,0.0,0.0,0.0,2.9,3.1,0.0
20200113:2110,0.0,0.0,0.0,0.0,2.53,2.97,0.0
20200113:2210,0.0,0.0,0.0,0.0,2.25,2.9,0.0
20200113:2310,0.0,0.0,0.0,0.0,1.82,2.83,0.0
20200114:0010,0.0,0.0,0.0,0.0,1.41,2.62,0.0
20200114:0110,0.0,0.0,0.0,0.0,1.13,2.55,0.0
20200114:0210,0.0,0.0,0.0,0.0,0.92,2.48,0.0
20200114:0310,0.0,0.0,0.0,0.0,0.8,2.34,0.0
20200114:0410,0.0,0.0,0.0,0.0,0.38,2.28,0.0
20200114:0510,0.0,0.0,0.0,0.0,0.0,2.28,0.0
20200114:0610,0.0,0.0,0.0,0.0,-0.4,2.34,0.0
20200114:0710,246.56,40.2,1.34,4.37,-0.92,2.55,0.0
20200114:0810,403.95,107.62,3.98,10.52,-0.19,2.41,0.0
20200114:0910,588.5,118.65,6.26,14.91,0.92,2.83,0.0
20200114:1010,643.58,127.76,7.34,17.17,2.0,3.03,0.0
20200114:1110,527.99,153.54,6.93,17.08,2.88,3.31,0.0
20200114:1210,507.93,123.24,5.97,14.64,3.22,3.59,0.0
20200114:1310,262.2,105.29,3.46,10.1,3.1,3.72,0.0
20200114:1410,0.0,9.57,0.28,3.82,2.41,3.38,0.0
20200114:1510,0.0,0.0,0.0,0.0,1.59,3.31,0.0
20200114:1610,0.0,0.0,0.0,0.0,1.07,3.31,0.0
20200114:1710,0.0,0.0,0.0,0.0,0.8,3.38,0.0
20200114:1810,0.0,0.0,0.0,0.0,0.35,3.45,0.0
20200114:1910,0.0,0.0,0.0,0.0,0.12,3.45,0.0
20200114:2010,0.0,0.0,0.0,0.0,-0.28,3.52,0.0
20200114:2110,0.0,0.0,0.0,0.0,-0.44,3.59,0.0
20200114:2210,0.0,0.0,0.0,0.0,-0.33,3.66,0.0
20200114:2310,0.0,0.0,0.0,0.0,-0.32,3.66,0.0
20200115:0010,0.0,0.0,0.0,0.0,-0.27,3.79,0.0
20200115:0110,0.0,0.0,0.0,0.0,-0.2,3.86,0.0
20200115:0210,0.0,0.0,0.0,0.0,-0.13,3.72,0.0
20200115:0310,0.0,0.0,0.0,0.0,-0.11,3.66,0.0
20200115:0410,0.0,0.0,0.0,0.0,-0.14,3.66,0.0
20200115:0510,0.0,0.0,0.0,0.0,-0.22,3.66,0.0
20200115:0610,0.0,0.0,0.0,0.0,-0.29,3.72,0.0
20200115:0710,120.13,39.9,1.11,4.48,0.02,4.0,0.0
20200115:0810,345.5,109.4,3.78,10.66,0.8,3.79,0.0
20200115:0910,523.78,126.24,5.97,15.07,1.94,3.86,0.0
20200115:1010,598.02,131.69,7.11,17.34,3.09,3.93,0.0
20200115:1110,571.96,132.35,7.01,17.26,4.2,3.93,0.0
20200115:1210,469.85,124.73,5.79,14.84,4.91,3.79,0.0
20200115:1310,325.3,95.24,3.67,10.29,5.05,3.38,0.0
20200115:1410,128.68,30.91,1.03,4.02,4.41,3.59,0.0
20200115:1510,0.0,0.0,0.0,0.0,3.25,3.45,0.0
20200115:1610,0.0,0.0,0.0,0.0,2.45,3.45,0.0
20200115:1710,0.0,0.0,0.0,0.0,1.82,3.52,0.0
20200115:1810,0.0,0.0,0.0,0.0,1.25,3.59,0.0
20200115:1910,0.0,0.0,0.0,0.0,1.28,3.66,0.0
20200115:2010,0.0,0.0,0.0,0.0,1.04,3.79,0.0
20200115:2110,0.0,0.0,0.0,0.0,0.97,3.86,0.0
20200115:2210,0.0,0.0,0.0,0.0,0.85,3.79,0.0
20200115:2310,0.0,0.0,0.0,0.0,0.73,3.59,0.0
20200116:0010,0.0,0.0,0.0,0.0,0.65,3.52,0.0
20200116:0110,0.0,0.0,0.0,0.0,0.54,3.45,0.0
20200116:0210,0.0,0.0,0.0,0.0,0.37,3.45,0.0
20200116:0310,0.0,0.0,0.0,0.0,0.46,3.52,0.0
20200116:0410,0.0,0.0,0.0,0.0,0.57,3.45,0.0
20200116:0510,0.0,0.0,0.0,0.0,0.47,3.45,0.0
20200116:0610,0.0,0.0,0.0,0.0,0.65,3.45,0.0
20200116:0710,96.34,39.25,1.09,4.61,1.01,3.45,0.0
20200116:0810,265.49,115.08,3.57,10.8,1.55,3.31,0.0
20200116:0910,503.53,134.24,6.0,15.23,2.75,3.1,0.0
20200116:1010,0.0,77.43,2.3,17.52,3.99,3.17,0.0
20200116:1110,0.0,57.42,1.71,17.46,4.86,3.03,0.0
20200116:1210,168.82,140.96,4.45,15.04,5.48,2.9,0.0
20200116:1310,348.05,95.56,3.85,10.5,5.75,2.48,0.0
20200116:1410,123.13,33.29,1.09,4.22,5.4,2.0,0.0
20200116:1510,0.0,0.0,0.0,0.0,4.08,2.14,0.0
20200116:1610,0.0,0.0,0.0,0.0,3.09,2.14,0.0
20200116:1710,0.0,0.0,0.0,0.0,2.05,2.14,0.0
20200116:1810,0.0,0.0,0.0,0.0,1.41,2.14,0.0
20200116:1910,0.0,0.0,0.0,0.0,0.58,1.93,0.0
20200116:2010,0.0,0.0,0.0,0.0,-0.26,1.86,0.0
20200116:2110,0.0,0.0,0.0,0.0,-1.26,1.66,0.0
20200116:2210,0.0,0.0,0.0,0.0,-1.66,1.52,0.0
20200116:2310,0.0,0.0,0.0,0.0,-1.73,1.31,0.0
20200117:0010,0.0,0.0,0.0,0.0,-2.15,1.17,0.0
20200117:0110,0.0,0.0,0.0,0.0,-2.73,1.17,0.0
20200117:0210,0.0,0.0,0.0,0.0,-2.67,1.45,0.0
20200117:0310,0.0,0.0,0.0,0.0,-1.75,1.24,0.0
20200117:0410,0.0,0.0,0.0,0.0,-1.52,1.17,0.0
20200117:0510,0.0,0.0,0.0,0.0,-1.46,1.17,0.0
20200117:0610,0.0,0.0,0.0,0.0,-1.49,1.52,0.0
20200117:0710,46.88,33.84,0.96,4.73,-1.61,2.0,0.0
20200117:0810,48.69,83.57,2.46,10.95,-1.35,2.41,0.0
